age,age_group,bmi,bmi_category,calories,duration,heart_rate,height,weight,Intensity Index,Calorie per kg,Gender,Gender Numeric,scaled_intensity_index,Age group 10 year,Intensity Level,duration_bin,heart_rate_bin
62,60-65,26.3958034,Overweight,61.0,12,90,173,79,9.599249971,0.772151899,Male,0,1.418212188,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
28,24-29,21.875,Normal,176.0,28,107,160,56,22.42001106,3.142857143,Female,1,2.007144153,25-34,Low,21-30 min,High (100-119 bpm)
28,24-29,24.28026361,Normal,180.0,29,110,186,84,29.23683293,2.142857143,Female,1,2.320280345,25-34,Low,21-30 min,High (100-119 bpm)
67,66-71,24.8791787,Normal,46.0,9,87,187,87,7.303337799,0.528735632,Male,0,1.312747617,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
62,60-65,26.02987777,Overweight,83.0,15,91,188,92,13.09262006,0.902173913,Male,0,1.578682951,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
25,24-29,24.4140625,Normal,68.0,17,93,192,90,14.99868294,0.755555556,Male,0,1.666239481,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
64,60-65,21.87755102,Normal,117.0,19,101,175,67,15.70769197,1.746268657,Female,1,1.698808381,55-64,Very Low,11-20 min,High (100-119 bpm)
26,24-29,22.58955144,Normal,127.0,24,99,167,63,18.85891535,2.015873016,Female,1,1.84356236,25-34,Very Low,21-30 min,Moderate (80-99 bpm)
39,36-41,22.75830678,Normal,84.0,18,91,169,65,13.20597819,1.292307692,Female,1,1.583890148,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
23,18-23,23.183391,Normal,12.0,3,88,170,67,2.160933132,0.179104478,Female,1,1.076527126,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
24,18-23,26.00944421,Overweight,47.0,14,87,199,103,12.36134993,0.45631068,Male,0,1.54509147,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
28,24-29,23.73677432,Normal,157.0,26,105,199,94,26.46833202,1.670212766,Male,0,2.19310703,25-34,Low,21-30 min,High (100-119 bpm)
41,36-41,24.8791787,Normal,6.0,2,82,187,87,1.529690165,0.068965517,Male,0,1.047530473,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
29,24-29,22.76146754,Normal,41.0,9,91,161,59,6.290858368,0.694915254,Female,1,1.266238561,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
23,18-23,22.79032897,Normal,7.0,2,83,174,69,1.378899561,0.101449275,Female,1,1.040603785,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
69,66-71,25.59220998,Overweight,158.0,23,109,179,82,22.70185054,1.926829268,Female,1,2.020090676,65-74,Low,21-30 min,High (100-119 bpm)
63,60-65,24.11150746,Normal,42.0,9,88,174,73,6.766850966,0.575342466,Female,1,1.288103663,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
65,60-65,22.5710475,Normal,175.0,27,104,171,66,22.81229984,2.651515152,Female,1,2.025164254,65-74,Low,21-30 min,High (100-119 bpm)
54,48-53,26.55596594,Overweight,104.0,17,98,181,87,15.5394135,1.195402299,Male,0,1.691078374,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
39,36-41,24.72452001,Normal,6.0,3,77,181,81,2.079,0.074074074,Male,0,1.072763462,35-44,Very Low,0-10 min,Low (<=79 bpm)
64,60-65,25.25252525,Overweight,212.0,28,103,198,99,28.69543769,2.141414141,Male,0,2.295410919,55-64,Low,21-30 min,High (100-119 bpm)
33,30-35,25.82644628,Overweight,4.0,2,79,176,80,1.413194962,0.05,Male,0,1.042179172,25-34,Very Low,0-10 min,Low (<=79 bpm)
45,42-47,24.57786715,Normal,9.0,3,82,177,77,2.158641239,0.116883117,Male,0,1.076421846,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
74,72-77,26.21641022,Overweight,9.0,2,81,179,84,1.484754525,0.107142857,Male,0,1.045466318,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
57,54-59,24.98958767,Normal,131.0,19,101,196,96,18.80228327,1.364583333,Male,0,1.84096092,55-64,Very Low,11-20 min,High (100-119 bpm)
20,18-23,24.51559546,Normal,22.0,7,90,184,83,5.739573155,0.265060241,Male,0,1.240914832,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
77,72-77,24.53512397,Normal,41.0,9,85,176,76,6.669115384,0.539473684,Female,1,1.283614101,75-80,Very Low,0-10 min,Moderate (80-99 bpm)
66,60-65,26.86980609,Overweight,99.0,15,96,190,97,14.18235523,1.020618557,Male,0,1.628740812,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
68,66-71,23.14725512,Normal,91.0,16,95,161,60,11.77386937,1.516666667,Female,1,1.518105078,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
72,66-71,25.76683753,Overweight,149.0,19,103,191,94,18.97381896,1.585106383,Male,0,1.848840549,65-74,Very Low,11-20 min,High (100-119 bpm)
29,24-29,25.24178978,Overweight,83.0,16,99,194,95,15.43892224,0.873684211,Male,0,1.686462227,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
24,18-23,21.67125803,Normal,15.0,4,84,165,59,2.580864971,0.254237288,Female,1,1.095817032,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
71,66-71,22.03856749,Normal,66.0,12,93,165,60,8.644498829,1.1,Female,1,1.374354927,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
33,30-35,24.93074792,Normal,62.0,11,101,190,90,10.53987144,0.688888889,Male,0,1.461420391,25-34,Very Low,11-20 min,High (100-119 bpm)
43,42-47,25.2825699,Overweight,195.0,30,108,164,68,26.71772445,2.867647059,Female,1,2.204563072,35-44,Low,21-30 min,High (100-119 bpm)
35,30-35,23.51020408,Normal,164.0,24,113,175,72,23.01208309,2.277777778,Female,1,2.034341458,35-44,Low,21-30 min,High (100-119 bpm)
54,48-53,23.95909423,Normal,17.0,4,86,185,82,3.115052488,0.207317073,Female,1,1.120355365,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
74,72-77,26.52851035,Overweight,51.0,11,82,179,85,8.3160291,0.6,Male,0,1.359266406,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
20,18-23,27.11482187,Overweight,62.0,13,98,193,101,12.80354154,0.613861386,Male,0,1.565403897,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
32,30-35,25.43646664,Overweight,87.0,15,103,186,88,14.4933847,0.988636364,Male,0,1.643028201,25-34,Very Low,11-20 min,High (100-119 bpm)
56,54-59,24.05693475,Normal,140.0,21,108,173,72,19.24461816,1.944444444,Female,1,1.861279928,55-64,Very Low,21-30 min,High (100-119 bpm)
27,24-29,24.81096408,Normal,40.0,11,91,184,84,9.174316541,0.476190476,Male,0,1.39869253,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
26,24-29,23.60127725,Normal,98.0,19,96,147,51,13.02596545,1.921568627,Female,1,1.575621118,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
30,24-29,27.12671029,Overweight,174.0,22,114,200,114,26.77811226,1.526315789,Male,0,2.207337035,25-34,Low,21-30 min,High (100-119 bpm)
20,18-23,23.99945917,Normal,67.0,14,96,172,71,11.3247453,0.943661972,Female,1,1.497474203,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
40,36-41,26.51448196,Overweight,137.0,20,105,199,105,21.51859661,1.304761905,Male,0,1.965736956,35-44,Very Low,11-20 min,High (100-119 bpm)
48,42-47,27.77692989,Overweight,190.0,28,104,181,91,27.77870955,2.087912088,Male,0,2.253300275,45-54,Low,21-30 min,High (100-119 bpm)
62,60-65,24.91990032,Normal,79.0,15,93,159,63,11.07246924,1.253968254,Female,1,1.485885699,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
21,18-23,24.11403803,Normal,31.0,11,88,181,79,8.603772196,0.392405063,Male,0,1.372484117,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
25,24-29,25.35925613,Overweight,66.0,17,93,182,84,14.49010435,0.785714286,Male,0,1.642877515,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
50,48-53,26.02304899,Overweight,135.0,25,94,187,91,22.41757123,1.483516484,Male,0,2.007032078,45-54,Low,21-30 min,Moderate (80-99 bpm)
36,30-35,22.78330889,Normal,58.0,14,88,179,73,10.52621261,0.794520548,Female,1,1.460792962,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,24.91349481,Normal,6.0,2,81,170,72,1.374615583,0.083333333,Female,1,1.040406997,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
31,30-35,24.14279514,Normal,57.0,15,90,192,89,12.73587453,0.640449438,Male,0,1.562295558,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
27,24-29,24.62296091,Normal,50.0,16,89,171,72,12.08304068,0.694444444,Male,0,1.532307111,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
70,66-71,24.35542118,Normal,64.0,12,88,189,87,9.84971228,0.735632184,Male,0,1.429717376,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
43,42-47,21.5450908,Normal,79.0,17,90,171,63,12.14399852,1.253968254,Female,1,1.535107258,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
43,42-47,25.30864198,Overweight,13.0,3,91,180,82,2.472120143,0.158536585,Male,0,1.090821751,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
21,18-23,24.34960912,Normal,50.0,11,92,153,57,7.640432448,0.877192982,Female,1,1.328232331,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
48,42-47,24.24391847,Normal,129.0,19,109,156,59,15.90765284,2.186440678,Female,1,1.707993744,45-54,Very Low,11-20 min,High (100-119 bpm)
42,36-41,24.72452001,Normal,19.0,6,83,181,81,4.482,0.234567901,Male,0,1.183147198,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
43,42-47,24.35542118,Normal,149.0,22,106,189,87,21.75144795,1.712643678,Male,0,1.97643317,35-44,Very Low,21-30 min,High (100-119 bpm)
45,42-47,24.96800974,Normal,20.0,5,88,179,80,3.93547964,0.25,Male,0,1.158042346,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
43,42-47,25.99243856,Overweight,17.0,4,89,184,88,3.339576021,0.193181818,Male,0,1.130669034,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
78,72-77,24.8015873,Normal,193.0,26,111,168,70,24.14600837,2.757142857,Female,1,2.086429227,75-80,Low,21-30 min,High (100-119 bpm)
22,18-23,21.88365651,Normal,89.0,19,96,190,79,16.21206662,1.126582278,Female,1,1.721977236,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
60,54-59,25.23634033,Overweight,11.0,3,78,158,63,1.85731742,0.174603175,Female,1,1.062580294,55-64,Very Low,0-10 min,Low (<=79 bpm)
22,18-23,26.22291932,Overweight,42.0,10,93,200,107,9.619994802,0.392523364,Male,0,1.419165119,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
25,24-29,25.76683753,Overweight,70.0,16,95,191,94,14.73694677,0.744680851,Male,0,1.65421642,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
67,66-71,23.38868656,Normal,45.0,8,96,173,70,6.425549004,0.642857143,Female,1,1.272425683,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
20,18-23,24.95364117,Normal,117.0,23,99,200,109,23.77257792,1.073394495,Male,0,2.069275399,15-24,Low,21-30 min,Moderate (80-99 bpm)
56,54-59,26.2911287,Overweight,43.0,9,87,196,101,7.869052611,0.425742574,Male,0,1.338734182,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
20,18-23,24.18704649,Normal,18.0,5,87,183,81,3.915,0.222222222,Female,1,1.157101597,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
61,60-65,22.58955144,Normal,53.0,10,93,167,63,7.381646158,0.841269841,Female,1,1.316344775,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
31,30-35,24.21229339,Normal,91.0,20,97,176,75,16.80089283,1.213333333,Male,0,1.749025441,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,24.38271605,Normal,35.0,13,87,180,79,10.05254789,0.443037975,Male,0,1.439034792,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
30,24-29,22.22906193,Normal,108.0,19,102,171,65,15.62465552,1.661538462,Female,1,1.694994035,25-34,Very Low,11-20 min,High (100-119 bpm)
47,42-47,26.56683975,Overweight,113.0,19,99,182,88,17.64534409,1.284090909,Male,0,1.787815988,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
71,66-71,23.24380165,Normal,31.0,6,92,176,72,4.683875319,0.430555556,Female,1,1.192420503,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
23,18-23,26.06167931,Overweight,9.0,3,88,173,78,2.331584869,0.115384615,Male,0,1.08436615,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
25,24-29,23.45091822,Normal,102.0,20,103,174,71,17.35786853,1.436619718,Male,0,1.774610568,25-34,Very Low,11-20 min,High (100-119 bpm)
53,48-53,23.10843458,Normal,136.0,20,109,169,66,17.71040372,2.060606061,Female,1,1.790804555,45-54,Very Low,11-20 min,High (100-119 bpm)
28,24-29,24.84098009,Normal,19.0,5,85,163,66,3.452716322,0.287878788,Female,1,1.135866225,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
29,24-29,26.81174511,Overweight,21.0,7,83,196,103,5.896505999,0.203883495,Male,0,1.248123668,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
39,36-41,21.85727788,Normal,71.0,15,93,184,74,12.00024375,0.959459459,Female,1,1.528503767,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,22.93975069,Normal,52.0,11,93,152,53,7.447552417,0.981132075,Female,1,1.319372232,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
45,42-47,24.28026361,Normal,18.0,7,78,186,84,5.004172659,0.214285714,Male,0,1.207133619,45-54,Very Low,0-10 min,Low (<=79 bpm)
32,30-35,20.80856124,Normal,26.0,7,83,174,63,4.611544535,0.412698413,Female,1,1.18909793,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
29,24-29,24.16326531,Normal,2.0,1,71,175,74,0.610765094,0.027027027,Female,1,1.005318911,25-34,Very Low,0-10 min,Low (<=79 bpm)
31,30-35,25.46401086,Overweight,57.0,11,99,188,90,10.33116112,0.633333333,Male,0,1.451833115,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
46,42-47,22.78330889,Normal,20.0,5,85,179,73,3.631201592,0.273972603,Female,1,1.144065089,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
30,24-29,26.30901656,Overweight,64.0,14,95,187,92,12.75691185,0.695652174,Male,0,1.563261925,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
39,36-41,25.18107741,Overweight,187.0,27,108,188,89,27.50948898,2.101123596,Male,0,2.240933412,35-44,Low,21-30 min,High (100-119 bpm)
37,36-41,22.30814991,Normal,100.0,17,102,164,60,13.43150624,1.666666667,Female,1,1.59424996,35-44,Very Low,11-20 min,High (100-119 bpm)
23,18-23,23.24340802,Normal,134.0,24,102,162,61,19.11949121,2.196721311,Female,1,1.855532121,15-24,Very Low,21-30 min,High (100-119 bpm)
64,60-65,24.97704316,Normal,18.0,4,86,165,68,2.83669667,0.264705882,Female,1,1.107568867,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
45,42-47,25.46938776,Overweight,146.0,26,99,175,78,22.73295247,1.871794872,Male,0,2.021519369,45-54,Low,21-30 min,Moderate (80-99 bpm)
26,24-29,23.828125,Normal,22.0,6,83,160,61,3.889504339,0.360655738,Female,1,1.155930433,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
43,42-47,23.72528616,Normal,57.0,12,90,155,57,8.15382119,1.0,Female,1,1.351815255,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
24,18-23,20.80856124,Normal,82.0,17,95,174,63,12.8186651,1.301587302,Female,1,1.56609861,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
64,60-65,23.68317179,Normal,151.0,22,106,151,54,17.13663024,2.796296296,Female,1,1.764447809,55-64,Very Low,21-30 min,High (100-119 bpm)
20,18-23,26.33288875,Overweight,7.0,3,86,171,77,2.263940812,0.090909091,Male,0,1.081258866,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
53,48-53,25.73708141,Overweight,62.0,14,87,187,90,11.55496257,0.688888889,Male,0,1.508049418,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
43,42-47,26.27728508,Overweight,180.0,26,107,183,88,26.09747329,2.045454545,Male,0,2.176071337,35-44,Low,21-30 min,High (100-119 bpm)
20,18-23,23.93898977,Normal,105.0,19,103,171,70,16.37343672,1.5,Female,1,1.729389901,15-24,Very Low,11-20 min,High (100-119 bpm)
42,36-41,23.30558859,Normal,34.0,7,90,145,49,4.41,0.693877551,Female,1,1.17983982,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
47,42-47,23.38868656,Normal,16.0,4,84,173,70,2.811177689,0.228571429,Female,1,1.106396632,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
38,36-41,26.81221871,Overweight,181.0,28,106,177,84,27.20216933,2.154761905,Male,0,2.226816437,35-44,Low,21-30 min,High (100-119 bpm)
40,36-41,23.63403301,Normal,45.0,10,89,158,59,6.836219716,0.762711864,Female,1,1.291290173,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
62,60-65,22.94408888,Normal,39.0,10,82,182,76,7.148594267,0.513157895,Female,1,1.305639349,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
43,42-47,23.98687034,Normal,53.0,11,93,178,76,8.918307238,0.697368421,Female,1,1.386932536,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
57,54-59,26.31293403,Overweight,105.0,17,96,192,97,16.07333593,1.082474227,Male,0,1.71560453,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
25,24-29,21.09375,Normal,52.0,13,86,160,54,8.215588597,0.962962963,Female,1,1.354652591,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
60,54-59,25.77051229,Overweight,177.0,23,105,196,99,24.02894661,1.787878788,Male,0,2.081051901,55-64,Low,21-30 min,High (100-119 bpm)
70,66-71,26.79493802,Overweight,39.0,6,96,176,83,5.247609742,0.469879518,Male,0,1.218316097,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
26,24-29,23.05175491,Normal,73.0,15,95,164,62,11.22046122,1.177419355,Female,1,1.49268383,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
27,24-29,25.33500198,Overweight,45.0,14,88,181,83,11.22405417,0.542168675,Male,0,1.492848875,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
31,30-35,25.3968254,Overweight,138.0,20,107,200,112,22.64763122,1.232142857,Male,0,2.017600068,25-34,Low,11-20 min,High (100-119 bpm)
25,24-29,25.51020408,Overweight,36.0,11,87,196,98,9.473816654,0.367346939,Male,0,1.412450308,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
23,18-23,25.30864198,Overweight,76.0,17,98,180,82,15.08627164,0.926829268,Male,0,1.670262939,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
49,48-53,25.5588462,Overweight,128.0,22,100,157,63,17.46195865,2.031746032,Female,1,1.779392031,45-54,Very Low,21-30 min,High (100-119 bpm)
48,42-47,24.48979592,Normal,140.0,19,110,175,75,18.09993094,1.866666667,Male,0,1.808697801,45-54,Very Low,11-20 min,High (100-119 bpm)
60,54-59,23.828125,Normal,189.0,27,109,160,61,22.9855648,3.098360656,Female,1,2.033123319,55-64,Low,21-30 min,High (100-119 bpm)
42,36-41,27.16161159,Overweight,223.0,28,113,188,96,31.00074218,2.322916667,Male,0,2.401306934,35-44,Low,21-30 min,High (100-119 bpm)
70,66-71,26.22222222,Overweight,4.0,1,80,150,59,0.61449166,0.06779661,Male,0,1.005490094,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
77,72-77,26.59279778,Overweight,228.0,28,103,190,96,28.25731367,2.375,Male,0,2.27528534,75-80,Low,21-30 min,High (100-119 bpm)
27,24-29,21.49028551,Normal,109.0,19,101,151,49,13.433,2.224489796,Female,1,1.594318577,25-34,Very Low,11-20 min,High (100-119 bpm)
21,18-23,23.54863514,Normal,66.0,16,94,200,98,14.88884038,0.673469388,Male,0,1.661193775,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
58,54-59,22.54657648,Normal,141.0,21,106,159,57,16.80593145,2.473684211,Female,1,1.749256894,55-64,Very Low,21-30 min,High (100-119 bpm)
33,30-35,25.43268596,Overweight,55.0,14,92,174,77,11.30215413,0.714285714,Male,0,1.496436459,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
30,24-29,21.8299522,Normal,215.0,30,115,163,58,26.27441722,3.706896552,Female,1,2.184199398,25-34,Low,21-30 min,High (100-119 bpm)
37,36-41,22.65625,Normal,185.0,27,111,160,58,22.824472,3.189655172,Female,1,2.025723392,35-44,Low,21-30 min,High (100-119 bpm)
54,48-53,24.45356841,Normal,143.0,20,106,182,81,19.08,1.765432099,Male,0,1.853718061,45-54,Very Low,11-20 min,High (100-119 bpm)
76,72-77,27.71478962,Overweight,85.0,12,96,189,99,11.46225528,0.858585859,Male,0,1.503790834,75-80,Very Low,11-20 min,Moderate (80-99 bpm)
49,48-53,23.95122659,Normal,36.0,10,80,166,66,6.499230724,0.545454545,Female,1,1.275810313,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
54,48-53,25.19526329,Overweight,166.0,24,103,189,90,23.45145113,1.844444444,Male,0,2.054524182,45-54,Low,21-30 min,High (100-119 bpm)
21,18-23,23.24380165,Normal,82.0,14,106,176,72,12.59215756,1.138888889,Female,1,1.555693804,15-24,Very Low,11-20 min,High (100-119 bpm)
32,30-35,25.25187457,Overweight,188.0,26,111,197,98,28.56994239,1.918367347,Male,0,2.289646192,25-34,Low,21-30 min,High (100-119 bpm)
22,18-23,22.32142857,Normal,186.0,29,110,168,63,25.31984005,2.952380952,Female,1,2.140350129,15-24,Low,21-30 min,High (100-119 bpm)
75,72-77,25.029761,Overweight,242.0,27,111,181,82,27.13898926,2.951219512,Male,0,2.22391421,75-80,Low,21-30 min,High (100-119 bpm)
31,30-35,24.93074792,Normal,165.0,23,112,190,90,24.43808176,1.833333333,Male,0,2.099845853,25-34,Low,21-30 min,High (100-119 bpm)
71,66-71,23.93898977,Normal,57.0,10,96,171,70,8.031936255,0.814285714,Female,1,1.346216373,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
59,54-59,25.24178978,Overweight,245.0,30,109,194,95,31.87201751,2.578947368,Male,0,2.441329667,55-64,Low,21-30 min,High (100-119 bpm)
34,30-35,22.39578959,Normal,220.0,28,117,189,80,29.30143478,2.75,Male,0,2.323247883,25-34,Low,21-30 min,High (100-119 bpm)
26,24-29,24.91531592,Normal,82.0,19,95,189,89,17.02833594,0.921348315,Male,0,1.759473223,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
42,36-41,26.31578947,Overweight,171.0,26,104,190,95,26.35533191,1.8,Male,0,2.18791628,35-44,Low,21-30 min,High (100-119 bpm)
42,36-41,21.56454491,Normal,78.0,14,98,164,58,10.4488407,1.344827586,Female,1,1.457238821,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
29,24-29,23.57391519,Normal,44.0,15,85,191,86,11.82386358,0.511627907,Male,0,1.520401602,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
74,72-77,24.57786715,Normal,12.0,3,81,177,77,2.132316346,0.155844156,Female,1,1.075212591,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
32,30-35,26.31281123,Overweight,89.0,15,103,188,93,14.89944043,0.956989247,Male,0,1.661680697,25-34,Very Low,11-20 min,High (100-119 bpm)
26,24-29,23.01117686,Normal,106.0,20,98,156,56,14.66729696,1.892857143,Female,1,1.651017,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
35,30-35,22.49134948,Normal,83.0,16,97,170,65,12.51262403,1.276923077,Female,1,1.552040367,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
49,48-53,26.82742078,Overweight,71.0,15,91,178,85,12.58467818,0.835294118,Male,0,1.555350232,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
24,18-23,26.49302563,Overweight,9.0,4,83,177,83,3.024663948,0.108433735,Male,0,1.116203295,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
67,66-71,26.8809517,Overweight,131.0,19,98,187,94,18.05275979,1.393617021,Male,0,1.806530956,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
64,60-65,23.33546614,Normal,10.0,2,90,163,62,1.417321417,0.161290323,Female,1,1.042368724,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
42,36-41,22.47120876,Normal,91.0,17,98,179,72,14.13647877,1.263888889,Female,1,1.62663344,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
59,54-59,26.22222222,Overweight,39.0,8,89,150,59,5.468975772,0.661016949,Female,1,1.228484723,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
